,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JoyHaptics Oy,30.10.2015,
1,Y-tunnus,2720127-5,,
2,Kotipaikka,Espoo,30.10.2015,
3,Yritysmuoto,Osakeyhtiö,30.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.10.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.10.2015,,
8,Yrityksen tila,Rekisterissä,30.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.07.2020,
11,Yhteystiedot,,30.05.2022,
12,Postiosoite,Elimäenkatu 17-19  00510  Helsinki  Suomi,,
13,Käyntiosoite,Elimäenkatu 17-19  00510  Helsinki  Suomi,,
14,Puhelin,040 5899132,,
15,Sähköposti,info(a)joyhaptics.com,,
16,Www,http://www.joyhaptics.com,,
