,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy Norcar Ab,11.12.2015,
1,Y-tunnus,2729347-2,,
2,Kotipaikka,Uusikaarlepyy,11.12.2015,
3,Yritysmuoto,Osakeyhtiö,11.12.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,11.12.2015,,
6,Viimeisin rekisteröintiajankohta,29.04.2023,29.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.12.2015,,
8,Yrityksen tila,Rekisterissä,11.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
11,Yhteystiedot,,04.12.2015,
12,Postiosoite,Fabriksgatan  66900  Nykarleby  Suomi,,
13,Käyntiosoite,Fabriksgatan  66900  Nykarleby  Suomi,,
