,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Taikuri Ravintolat Oy,06.05.2015,
1,Y-tunnus,2685815-2,,
2,Kotipaikka,Jyväskylä,06.05.2015,
3,Yritysmuoto,Osakeyhtiö,06.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.05.2015,,
6,Viimeisin rekisteröintiajankohta,27.09.2021,27.09.2021,
7,Yrityksen tiedot järjestelmässä alkaen,06.05.2015,,
8,Yrityksen tila,Rekisterissä,06.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.01.2021,
11,Yhteystiedot,,27.06.2015,
12,Postiosoite,Sorastajantie 1  40320  Jyväskylä  Suomi,,
13,Puhelin,"+358503136609, +358458025006",,
