,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AM-Sora Oy,03.11.2015,
1,Y-tunnus,2718656-2,,
2,Kotipaikka,Sonkajärvi,03.11.2015,
3,Yritysmuoto,Osakeyhtiö,03.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.11.2015,,
6,Viimeisin rekisteröintiajankohta,18.08.2022,18.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.11.2015,,
8,Yrityksen tila,Rekisterissä,03.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.05.2022,
11,Yhteystiedot,,19.10.2015,
12,Postiosoite,Pentankoskentie 235  74420  Hernejärvi  Suomi,,
13,Puhelin,040 8413555,,
