,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,NPE Kulplan Oy,27.02.2015,
1,Y-tunnus,2677727-2,,
2,Kotipaikka,Tampere,27.02.2015,
3,Yritysmuoto,Osakeyhtiö,27.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.02.2015,,
6,Viimeisin rekisteröintiajankohta,16.11.2022,16.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.02.2015,,
8,Yrityksen tila,Rekisterissä,27.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.10.2019,
11,Yhteystiedot,,28.01.2021,
12,Postiosoite,Nuutisarankatu 15  33900  Tampere  Suomi,,
13,Käyntiosoite,Nuutisarankatu 15  33900  Tampere  Suomi,,
