,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Iconics Oy,03.06.2019,
1,Y-tunnus,2697698-4,,
2,Kotipaikka,Helsinki,29.06.2015,
3,Yritysmuoto,Osakeyhtiö,29.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.06.2015,,
6,Viimeisin rekisteröintiajankohta,31.03.2023,31.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.06.2015,,
8,Yrityksen tila,Rekisterissä,29.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.02.2020,
11,Yhteystiedot,,01.03.2023,
12,Postiosoite,Elimäenkatu 9 A  00510  Helsinki  Suomi,,
13,Käyntiosoite,Elimäenkatu 9 A  00510  Helsinki  Suomi,,
14,Www,http://www.iconics.fi,,
