,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Digital Workforce Services Oyj,25.10.2021,
1,Y-tunnus,2704792-5,,
2,Kotipaikka,Helsinki,28.08.2015,
3,Yritysmuoto,Julkinen osakeyhtiö,25.10.2021,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.08.2015,,
6,Viimeisin rekisteröintiajankohta,04.04.2023,04.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.08.2015,,
8,Yrityksen tila,Rekisterissä,28.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,07.01.2021,
12,Postiosoite,Mechelininkatu 1 A  00180  Helsinki  Suomi,,
13,Käyntiosoite,Mechelininkatu 1 A  00180  Helsinki  Suomi,,
14,Puhelin,+358 44 3217 833,,
15,Sähköposti,info(a)digitalworkforce.com,,
16,Www,http://www.digitalworkforce.com,,
