,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Café Artor,28.05.2015,
1,Y-tunnus,2691678-9,,
2,Kotipaikka,Helsinki,28.05.2015,
3,Yritysmuoto,Osakeyhtiö,28.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.05.2015,,
6,Viimeisin rekisteröintiajankohta,12.01.2022,12.01.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.05.2015,,
8,Yrityksen tila,Rekisterissä,28.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,28.02.2018,
12,Postiosoite,Intiankatu 25  00560  Helsinki  Suomi,,
13,Käyntiosoite,Intiankatu 25  00560  Helsinki  Suomi,,
14,Puhelin,09 757 2087,,
15,Sähköposti,asiakaspalvelu(a)konditoriahopia.fi,,
16,Www,http://www.konditoriahopia.fi,,
