,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MD-Invest Oy,16.04.2015,
1,Y-tunnus,2685566-4,,
2,Kotipaikka,Orimattila,16.04.2015,
3,Yritysmuoto,Osakeyhtiö,16.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.04.2015,,
6,Viimeisin rekisteröintiajankohta,26.04.2022,26.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.04.2015,,
8,Yrityksen tila,Rekisterissä,16.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,21.04.2015,
12,Postiosoite,Tullinkuja 3 A 14  16300  Orimattila  Suomi,,
13,Käyntiosoite,Tullinkuja 3 A 14  16300  Orimattila  Suomi,,
