,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Brossa Oy,30.01.2015,
1,Y-tunnus,2668198-3,,
2,Kotipaikka,Helsinki,30.01.2015,
3,Yritysmuoto,Osakeyhtiö,30.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.01.2015,,
6,Viimeisin rekisteröintiajankohta,10.03.2022,10.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.01.2015,,
8,Yrityksen tila,Rekisterissä,30.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.08.2019,
11,Yhteystiedot,,08.01.2021,
12,Postiosoite,Sammonkatu 9 C 66  00100  Helsinki  Suomi,,
13,Käyntiosoite,Sammonkatu 9 C 66  00100  Helsinki  Suomi,,
14,Puhelin,0504643200,,
15,Sähköposti,kati.rautio(a)brossa.fi,,
16,Www,http://www.brossa.fi,,
