,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Arctic Nutrition Oy,01.11.2015,
1,Y-tunnus,2688911-9,,
2,Kotipaikka,Hamina,08.05.2015,
3,Yritysmuoto,Osakeyhtiö,08.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.05.2015,,
6,Viimeisin rekisteröintiajankohta,25.10.2022,25.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.05.2015,,
8,Yrityksen tila,Rekisterissä,08.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.06.2020,
11,Yhteystiedot,,26.09.2018,
12,Postiosoite,Kauppakulma  49400  Hamina  Suomi,,
13,Käyntiosoite,Kauppakulma  49400  Hamina  Suomi,,
14,Puhelin,052296777,,
15,Www,http://www.arcticnutrition.com,,
