,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hius ja Kauneus Lähde Oy,29.01.2015,
1,Y-tunnus,2666312-8,,
2,Kotipaikka,Espoo,29.01.2015,
3,Yritysmuoto,Osakeyhtiö,29.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.01.2015,,
6,Viimeisin rekisteröintiajankohta,28.04.2022,28.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.01.2015,,
8,Yrityksen tila,Rekisterissä,29.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.11.2019,
11,Yhteystiedot,,17.02.2020,
12,Postiosoite,Pitkäjärventie 1  02720  Espoo  Suomi,,
13,Käyntiosoite,Pitkäjärventie 1  02720  Espoo  Suomi,,
14,Puhelin,"0400585272, 0405410993",,
15,Sähköposti,info(a)hiusjakauneuslahde.fi,,
16,Www,http://www.hiusjakauneuslahde.fi,,
