,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SYS-Automation Oy,30.06.2015,
1,Y-tunnus,2697029-1,,
2,Kotipaikka,Helsinki,30.06.2015,
3,Yritysmuoto,Osakeyhtiö,30.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.06.2015,,
6,Viimeisin rekisteröintiajankohta,14.08.2019,14.08.2019,
7,Yrityksen tiedot järjestelmässä alkaen,30.06.2015,,
8,Yrityksen tila,Rekisterissä,30.06.2015,
9,Yrityksen tilanne,Selvitystilassa,14.08.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,10.07.2018,
13,Postiosoite,c/o Eesti Kaubamaja  Paciuksenkaari 14  00270  Helsinki  Suomi,,
14,Puhelin,+358465657538,,
15,Sähköposti,sys.automation.fin(a)gmail.com,,
