,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Siivouspalvelu Fresh Oy,08.06.2015,
1,Y-tunnus,2693468-8,,
2,Kotipaikka,Helsinki,08.06.2015,
3,Yritysmuoto,Osakeyhtiö,08.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.06.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.06.2015,,
8,Yrityksen tila,Rekisterissä,08.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,21.08.2019,
12,Postiosoite,Pähkinätie 8 B 27  01710  Vantaa  Suomi,,
13,Käyntiosoite,Pietarinkatu 10  00140  Helsinki  Suomi,,
14,Puhelin,0442025584,,
15,Sähköposti,Siivouspalvelufresh(a)gmail.com,,
16,Www,http://www.siivouspalvelufresh.fi,,
