,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kliffa Innovations Oy,15.03.2016,
1,Y-tunnus,2705369-8,,
2,Kotipaikka,Helsinki,25.08.2015,
3,Yritysmuoto,Osakeyhtiö,25.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.08.2015,,
6,Viimeisin rekisteröintiajankohta,02.03.2023,02.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,25.08.2015,,
8,Yrityksen tila,Rekisterissä,25.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.04.2020,
11,Yhteystiedot,,15.06.2020,
12,Postiosoite,Miehistönkatu 1a D  13130  Hämeenlinna  Suomi,,
13,Käyntiosoite,Miehistönkatu 1a D  13130  Hämeenlinna  Suomi,,
14,Puhelin,"040 369 5930, 040 369 5930",,
15,Sähköposti,saku(a)kliffa.fi,,
16,Www,http://www.kliffa.fi,,
