,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Design Bonehead Oy,04.02.2016,
1,Y-tunnus,2732115-4,,
2,Kotipaikka,Järvenpää,04.02.2016,
3,Yritysmuoto,Osakeyhtiö,04.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.02.2016,,
6,Viimeisin rekisteröintiajankohta,09.05.2023,09.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.02.2016,,
8,Yrityksen tila,Rekisterissä,04.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,01.06.2022,
12,Postiosoite,Mannilantie 17 B 15  04400  Järvenpää  Suomi,,
13,Käyntiosoite,Mannilantie 17 B 15  04400  Järvenpää  Suomi,,
14,Puhelin,040 543 0050,,
15,Sähköposti,info(a)designbonehead.fi,,
16,Www,http://www.designbonehead.fi,,
