,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Master Corporation Oy,05.05.2015,
1,Y-tunnus,2688898-4,,
2,Kotipaikka,Nokia,05.05.2015,
3,Yritysmuoto,Osakeyhtiö,05.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.05.2015,,
6,Viimeisin rekisteröintiajankohta,28.06.2022,28.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.05.2015,,
8,Yrityksen tila,Rekisterissä,05.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,20.09.2022,
12,Postiosoite,Näsilinnankatu 22 A 38  33200  Tampere  Suomi,,
13,Sähköposti,kari(a)masterevents.fi,,
14,Www,http://www.masterevents.fi,,
