,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ekniemen Huolto Oy,26.02.2015,
1,Y-tunnus,2677380-2,,
2,Kotipaikka,Salo,26.02.2015,
3,Yritysmuoto,Osakeyhtiö,26.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.02.2015,,
6,Viimeisin rekisteröintiajankohta,31.08.2022,31.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.02.2015,,
8,Yrityksen tila,Rekisterissä,26.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.06.2020,
11,Yhteystiedot,,27.08.2020,
12,Postiosoite,c/o KSBM  Turuntie 19  24240  Salo  Suomi,,
13,Käyntiosoite,c/o KSBM  Turuntie 19  24240  Salo  Suomi,,
14,Puhelin,0400 552801,,
