,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Perinnerakentaja Leo Lönnroth Oy,27.02.2015,
1,Y-tunnus,2678268-8,,
2,Kotipaikka,Kurikka,27.02.2015,
3,Yritysmuoto,Osakeyhtiö,27.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.02.2015,,
6,Viimeisin rekisteröintiajankohta,25.08.2022,25.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.02.2015,,
8,Yrityksen tila,Rekisterissä,27.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.08.2022,
11,Yhteystiedot,,18.03.2015,
12,Postiosoite,Kankaantie 25  61300  Kurikka  Suomi,,
13,Käyntiosoite,Kankaantie 25  61300  Kurikka  Suomi,,
14,Puhelin,+358443038386,,
15,Www,http://www.lönnroth.fi,,
