,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Room Escape Finland Oy,01.07.2015,
1,Y-tunnus,2695664-1,,
2,Kotipaikka,Tampere,01.07.2015,
3,Yritysmuoto,Osakeyhtiö,01.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.07.2015,,
6,Viimeisin rekisteröintiajankohta,02.02.2022,02.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.07.2015,,
8,Yrityksen tila,Rekisterissä,01.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.04.2020,
11,Yhteystiedot,,06.02.2018,
12,Postiosoite,Finlaysoninkatu 7  33210  Tampere  Suomi,,
13,Käyntiosoite,Finlaysoninkatu 7  33210  Tampere  Suomi,,
14,Puhelin,0504068696,,
15,Sähköposti,aspa(a)roomescape.fi,,
16,Www,http://www.roomescape.fi,,
