,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,EAC Tekniikka Oy,07.04.2015,
1,Y-tunnus,2683563-9,,
2,Kotipaikka,Jämsä,07.04.2015,
3,Yritysmuoto,Osakeyhtiö,07.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.04.2015,,
6,Viimeisin rekisteröintiajankohta,06.06.2020,06.06.2020,
7,Yrityksen tiedot järjestelmässä alkaen,07.04.2015,,
8,Yrityksen tila,Rekisterissä,07.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.03.2020,
11,Yhteystiedot,,24.04.2015,
12,Postiosoite,Asessorintie 7  42100  Jämsä  Suomi,,
13,Puhelin,0407382309,,
14,Sähköposti,info(a)eact.fi,,
