,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Madcaps Oy,22.02.2016,
1,Y-tunnus,2738639-6,,
2,Kotipaikka,Äänekoski,22.02.2016,
3,Yritysmuoto,Osakeyhtiö,22.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.02.2016,,
6,Viimeisin rekisteröintiajankohta,01.06.2023,01.06.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.02.2016,,
8,Yrityksen tila,Rekisterissä,22.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.05.2020,
11,Yhteystiedot,,29.03.2016,
12,Postiosoite,Matilanvirrantie 1356  44280  Sumiainen  Suomi,,
13,Käyntiosoite,Matilanvirrantie 1356  44280  Sumiainen  Suomi,,
14,Sähköposti,elmeri(a)madcaps.fi,,
15,Www,http://www.madcaps.fi,,
