,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vaniles Oy,06.08.2015,
1,Y-tunnus,2693386-1,,
2,Kotipaikka,Lappeenranta,06.08.2015,
3,Yritysmuoto,Osakeyhtiö,06.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.08.2015,,
6,Viimeisin rekisteröintiajankohta,11.06.2020,11.06.2020,
7,Yrityksen tiedot järjestelmässä alkaen,06.08.2015,,
8,Yrityksen tila,Rekisterissä,06.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,28.05.2015,
12,Postiosoite,Kalervonkatu 58  53100  Lappeenranta  Suomi,,
13,Käyntiosoite,Koulukatu 13  53100  Lappeenranta  Suomi,,
14,Puhelin,0405078878,,
