,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Julkikaluste Oy,11.01.2016,
1,Y-tunnus,2732156-8,,
2,Kotipaikka,Jyväskylä,11.01.2016,
3,Yritysmuoto,Osakeyhtiö,11.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.01.2016,,
6,Viimeisin rekisteröintiajankohta,22.02.2023,22.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.01.2016,,
8,Yrityksen tila,Rekisterissä,11.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.05.2021,
11,Yhteystiedot,,15.12.2015,
12,Postiosoite,Lehesmäentie 10  40270  Palokka  Suomi,,
13,Käyntiosoite,Tikkutehtaantie 63 B  40800  Vaajakoski  Suomi,,
14,Puhelin,0503204147,,
15,Sähköposti,mika.wahlgren(a)palokanpuutuote.fi,,
