,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Docat Oy,14.04.2015,
1,Y-tunnus,2684152-9,,
2,Kotipaikka,Pukkila,14.04.2015,
3,Yritysmuoto,Osakeyhtiö,14.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.04.2015,,
6,Viimeisin rekisteröintiajankohta,01.01.2021,01.01.2021,
7,Yrityksen tiedot järjestelmässä alkaen,14.04.2015,,
8,Yrityksen tila,Rekisterissä,14.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,01.08.2019,
12,Postiosoite,Kaunisharjunpolku 1 B 18  15800  Lahti  Suomi,,
13,Käyntiosoite,Erkontie 16  16300  Orimattila  Suomi,,
14,Puhelin,"0447719139, 0417232931",,
15,Sähköposti,orimattila(a)mustijamirri.fi,,
16,Www,http://www.mustijamirri/info/musti-ja-mirri-orimattila/2181,,
