,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Junki Oy,15.01.2016,
1,Y-tunnus,2733162-7,,
2,Kotipaikka,Kurikka,17.02.2016,
3,Yritysmuoto,Osakeyhtiö,15.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.01.2016,,
6,Viimeisin rekisteröintiajankohta,05.04.2023,05.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,15.01.2016,,
8,Yrityksen tila,Rekisterissä,15.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.01.2020,
11,Yhteystiedot,,01.04.2020,
12,Postiosoite,Jalastie 22  61600  Jalasjärvi  Suomi,,
13,Käyntiosoite,Jalastie 22  61600  Jalasjärvi  Suomi,,
14,Puhelin,0400-868501,,
