,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ipriq Oy,07.01.2016,
1,Y-tunnus,2734292-4,,
2,Kotipaikka,Helsinki,07.01.2016,
3,Yritysmuoto,Osakeyhtiö,07.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.01.2016,,
6,Viimeisin rekisteröintiajankohta,04.06.2022,04.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.01.2016,,
8,Yrityksen tila,Rekisterissä,07.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,31.05.2023,
12,Postiosoite,Fabianinkatu 4  00130  Helsinki  Suomi,,
13,Käyntiosoite,Fabianinkatu 4  00130  Helsinki  Suomi,,
14,Puhelin,"0503207744, 0503207744",,
15,Sähköposti,erkki.holmila(a)ipriq.com,,
16,Www,http://www.ipriq.com,,
