,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Metaworks Oy,07.10.2015,
1,Y-tunnus,2715147-4,,
2,Kotipaikka,Joensuu,07.10.2015,
3,Yritysmuoto,Osakeyhtiö,07.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.10.2015,,
6,Viimeisin rekisteröintiajankohta,30.03.2023,30.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.10.2015,,
8,Yrityksen tila,Rekisterissä,07.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.06.2020,
11,Yhteystiedot,,01.12.2020,
12,Postiosoite,Antintie 1  80330  Reijola  Suomi,,
13,Käyntiosoite,Ahjotie 3  80100  Joensuu  Suomi,,
14,Puhelin,0443544355,,
15,Www,http://www.metaworks.fi,,
