,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pade Oy,02.09.2015,
1,Y-tunnus,2707888-7,,
2,Kotipaikka,Espoo,02.09.2015,
3,Yritysmuoto,Osakeyhtiö,02.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.09.2015,,
6,Viimeisin rekisteröintiajankohta,10.03.2023,10.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.09.2015,,
8,Yrityksen tila,Rekisterissä,02.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.04.2021,
11,Yhteystiedot,,30.09.2015,
12,Postiosoite,Yliskallionkuja 1 M 2  02210  Espoo  Suomi,,
13,Käyntiosoite,Yliskallionkuja 1 M 2  02210  Espoo  Suomi,,
