,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TOP SECURITY FINLAND OY,21.01.2015,
1,Y-tunnus,2664390-1,,
2,Kotipaikka,Kaarina,21.01.2015,
3,Yritysmuoto,Osakeyhtiö,21.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.01.2015,,
6,Viimeisin rekisteröintiajankohta,16.11.2022,16.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.01.2015,,
8,Yrityksen tila,Rekisterissä,21.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.08.2020,
11,Yhteystiedot,,06.06.2018,
12,Postiosoite,Hippoksentie 31  20520  Turku  Suomi,,
13,Puhelin,010 4060 120,,
14,Sähköposti,nikolas.afhallstrom(a)topsecurity.fi,,
