,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AOT Consulting Oy,30.03.2015,
1,Y-tunnus,2682570-5,,
2,Kotipaikka,Espoo,30.03.2015,
3,Yritysmuoto,Osakeyhtiö,30.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.03.2015,,
6,Viimeisin rekisteröintiajankohta,24.03.2023,24.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.03.2015,,
8,Yrityksen tila,Rekisterissä,30.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.04.2020,
11,Yhteystiedot,,28.07.2022,
12,Postiosoite,Tilanhoitajankaari 21 A 29  00790  Helsinki  Suomi,,
13,Käyntiosoite,Tilanhoitajankaari 21 A 29  00790  Helsinki  Suomi,,
