,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Wercafe Oy,16.06.2015,
1,Y-tunnus,2696244-3,,
2,Kotipaikka,Turku,16.06.2015,
3,Yritysmuoto,Osakeyhtiö,16.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.06.2015,,
6,Viimeisin rekisteröintiajankohta,06.12.2022,06.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.06.2015,,
8,Yrityksen tila,Rekisterissä,16.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.12.2020,
11,Yhteystiedot,,05.03.2020,
12,Postiosoite,Verkatehtaankatu 4  20100  Turku  Suomi,,
13,Käyntiosoite,Verkatehtaankatu 4  20100  Turku  Suomi,,
14,Puhelin,"+358407552887, 0407552887",,
15,Sähköposti,info(a)wercafe.fi,,
16,Www,http://www.wercafe.fi,,
