,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lemun Kiinteistökolmio Oy,31.08.2015,
1,Y-tunnus,2684885-1,,
2,Kotipaikka,Turku,31.08.2015,
3,Yritysmuoto,Osakeyhtiö,31.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.08.2015,,
6,Viimeisin rekisteröintiajankohta,08.12.2022,08.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.08.2015,,
8,Yrityksen tila,Rekisterissä,31.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.06.2020,
11,Yhteystiedot,,06.10.2022,
12,Postiosoite,Yritystie 4  21230  Lemu  Suomi,,
13,Käyntiosoite,Yritystie 4  21230  Lemu  Suomi,,
