,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Uudet Tuulet Hoiva Oy,01.04.2015,
1,Y-tunnus,2675227-8,,
2,Kotipaikka,Laukaa,01.04.2015,
3,Yritysmuoto,Osakeyhtiö,01.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.04.2015,,
6,Viimeisin rekisteröintiajankohta,15.08.2022,15.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.04.2015,,
8,Yrityksen tila,Rekisterissä,01.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.08.2022,
11,Yhteystiedot,,10.12.2022,
12,Postiosoite,Aihkikuja 1  41160  Tikkakoski  Suomi,,
13,Käyntiosoite,Aihkikuja 1  41160  Tikkakoski  Suomi,,
14,Puhelin,0456134340,,
15,Sähköposti,info(a)uudettuulethoiva.fi,,
16,Www,http://www.uudettuulethoiva.fi,,
