,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Salon-KI Oy,17.02.2016,
1,Y-tunnus,2739481-2,,
2,Kotipaikka,Järvenpää,16.12.2021,
3,Yritysmuoto,Osakeyhtiö,17.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.02.2016,,
6,Viimeisin rekisteröintiajankohta,28.04.2023,28.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,17.02.2016,,
8,Yrityksen tila,Rekisterissä,17.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,26.01.2016,
12,Postiosoite,Järnefeltinkatu 11  04400  Järvenpää  Suomi,,
13,Käyntiosoite,Järnefeltinkatu 11  04400  Järvenpää  Suomi,,
14,Puhelin,0505589847,,
15,Www,http://www.salon-ki.fi,,
