,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ByIT Consulting Oy,01.07.2015,
1,Y-tunnus,2695429-1,,
2,Kotipaikka,Espoo,01.07.2015,
3,Yritysmuoto,Osakeyhtiö,01.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.07.2015,,
6,Viimeisin rekisteröintiajankohta,31.03.2023,31.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.07.2015,,
8,Yrityksen tila,Rekisterissä,01.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.03.2020,
11,Yhteystiedot,,09.06.2015,
12,Postiosoite,Kaskinotko 19 D 7  02340  Espoo  Suomi,,
13,Käyntiosoite,Kaskinotko 19 D 7  02340  Espoo  Suomi,,
14,Puhelin,+358400638270,,
15,Sähköposti,harri.norell(a)byit.fi,,
16,Www,http://www.byit.fi,,
