,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,M1-Invest Oy,10.07.2015,
1,Y-tunnus,2699451-7,,
2,Kotipaikka,Jyväskylä,13.01.2020,
3,Yritysmuoto,Osakeyhtiö,10.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.07.2015,,
6,Viimeisin rekisteröintiajankohta,15.02.2022,15.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.07.2015,,
8,Yrityksen tila,Rekisterissä,10.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.01.2020,
11,Yhteystiedot,,03.07.2015,
12,Postiosoite,Värjärintie 9  43100  Saarijärvi  Suomi,,
