,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,VISM Oy,31.07.2015,
1,Y-tunnus,2702223-4,,
2,Kotipaikka,Helsinki,31.07.2015,
3,Yritysmuoto,Osakeyhtiö,31.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.07.2015,,
6,Viimeisin rekisteröintiajankohta,09.06.2020,09.06.2020,
7,Yrityksen tiedot järjestelmässä alkaen,31.07.2015,,
8,Yrityksen tila,Rekisterissä,31.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.05.2020,
11,Yhteystiedot,,18.10.2016,
12,Postiosoite,Vuoritie 23 B  01390  Vantaa  Suomi,,
13,Käyntiosoite,Vuoritie 23 B  01390  Vantaa  Suomi,,
14,Puhelin,045 1706 789,,
15,Sähköposti,costanordoy(a)gmail.com,,
