,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Estlander & Partners Investment Ab,30.06.2015,
1,Y-tunnus,2679121-8,,
2,Kotipaikka,Vaasa,30.06.2015,
3,Yritysmuoto,Osakeyhtiö,30.06.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,30.06.2015,,
6,Viimeisin rekisteröintiajankohta,01.11.2022,01.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.06.2015,,
8,Yrityksen tila,Rekisterissä,30.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
11,Yhteystiedot,,21.02.2022,
12,Postiosoite,c/o Bäck & Vilén Företagstjänst Ab  PB 143  65101  Vasa  Suomi,,
13,Käyntiosoite,Nylandsgatan 17 B 26  00120  Helsingfors  Suomi,,
14,Puhelin,"0415459512, 0415459512",,
15,Sähköposti,info(a)estlander.com,,
16,Www,https://estlander.com/,,
