,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SATTVIC FRUITS OY,09.09.2015,
1,Y-tunnus,2699232-7,,
2,Kotipaikka,Helsinki,09.09.2015,
3,Yritysmuoto,Osakeyhtiö,09.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.09.2015,,
6,Viimeisin rekisteröintiajankohta,08.08.2022,08.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.09.2015,,
8,Yrityksen tila,Rekisterissä,09.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,06.04.2018,
12,Postiosoite,Merikasarminkatu 12 L 4  00160  Helsinki  Suomi,,
13,Käyntiosoite,Merikasarminkatu 12 L 4  00160  Helsinki  Suomi,,
14,Puhelin,"+37258232866, +37258232866",,
15,Sähköposti,alex(a)k247.net,,
16,Www,http://sattvifruits.com,,
