,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Carehouse Oy,02.03.2015,
1,Y-tunnus,2674791-1,,
2,Kotipaikka,Kaarina,02.03.2015,
3,Yritysmuoto,Osakeyhtiö,02.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.03.2015,,
6,Viimeisin rekisteröintiajankohta,10.09.2022,10.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.03.2015,,
8,Yrityksen tila,Rekisterissä,02.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.07.2020,
11,Yhteystiedot,,18.03.2023,
12,Postiosoite,Yrjönkatu 3 B 25  20810  Turku  Suomi,,
13,Käyntiosoite,Yrjönkatu 3 B 25  20810  Turku  Suomi,,
14,Puhelin,"0456147005, 0456147005",,
15,Sähköposti,asiakaspalvelu(a)carehouse.fi,,
16,Www,http://www.carehouse.fi,,
