,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kotkan Energiaverkot Oy,01.01.2021,
1,Y-tunnus,2701874-5,,
2,Kotipaikka,Kotka,19.02.2016,
3,Yritysmuoto,Osakeyhtiö,28.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.07.2015,,
6,Viimeisin rekisteröintiajankohta,15.06.2022,15.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.07.2015,,
8,Yrityksen tila,Rekisterissä,28.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.07.2020,
11,Yhteystiedot,,15.02.2016,
12,Postiosoite,PL 232  48101  Kotka  Suomi,,
13,Käyntiosoite,Pajatie 65  48600  Kotka  Suomi,,
