,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kirjaskadun Huoltoasema Oy,06.05.2015,
1,Y-tunnus,2688325-1,,
2,Kotipaikka,Valkeakoski,06.05.2015,
3,Yritysmuoto,Osakeyhtiö,06.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.05.2015,,
6,Viimeisin rekisteröintiajankohta,31.03.2023,31.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,06.05.2015,,
8,Yrityksen tila,Rekisterissä,06.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.06.2020,
11,Yhteystiedot,,06.05.2015,
12,Postiosoite,Kirjaskatu 9-11  37600  Valkeakoski  Suomi,,
13,Käyntiosoite,Kirjaskatu 9-11  37600  Valkeakoski  Suomi,,
