,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennusliike Väätäinen Oy,22.01.2015,
1,Y-tunnus,2664741-9,,
2,Kotipaikka,Helsinki,22.01.2015,
3,Yritysmuoto,Osakeyhtiö,22.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2015,,
6,Viimeisin rekisteröintiajankohta,23.06.2022,23.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.01.2015,,
8,Yrityksen tila,Rekisterissä,22.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.10.2019,
11,Yhteystiedot,,21.02.2019,
12,Postiosoite,Jakomäenkuja 1 A 10  00770  Helsinki  Suomi,,
13,Käyntiosoite,Jakomäenkuja 1 A 10  00770  Helsinki  Suomi,,
14,Puhelin,"0406700730, 0406700730",,
15,Sähköposti,info(a)rakennusvaatainen.fi,,
16,Www,http://www.rakennusvaatainen.fi,,
