,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Biohacker Center BHC Oy,29.05.2015,
1,Y-tunnus,2689324-9,,
2,Kotipaikka,Helsinki,29.05.2015,
3,Yritysmuoto,Osakeyhtiö,29.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.05.2015,,
6,Viimeisin rekisteröintiajankohta,11.11.2020,11.11.2020,
7,Yrityksen tiedot järjestelmässä alkaen,29.05.2015,,
8,Yrityksen tila,Rekisterissä,29.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.07.2020,
11,Yhteystiedot,,05.05.2015,
12,Postiosoite,PL 955  00101  Helsinki  Suomi,,
13,Käyntiosoite,Fredrikinkatu 61 A  00100  Helsinki  Suomi,,
14,Puhelin,+358452023042,,
15,Sähköposti,info(a)biohacker.center,,
16,Www,http://www.biohacer.center,,
