,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Seeberg Group Oy Ab,02.04.2015,
1,Y-tunnus,2681322-9,,
2,Kotipaikka,Porvoo,02.04.2015,
3,Yritysmuoto,Osakeyhtiö,02.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.04.2015,,
6,Viimeisin rekisteröintiajankohta,28.04.2022,28.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.04.2015,,
8,Yrityksen tila,Rekisterissä,02.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.10.2019,
11,Yhteystiedot,,15.04.2021,
12,Postiosoite,Lundinkatu 10 B 34 b  06100  Porvoo  Suomi,,
13,Käyntiosoite,Lundinkatu 10 B 34 b  06100  Porvoo  Suomi,,
14,Puhelin,+358449776421,,
15,Sähköposti,etunimi.sukunimi(a)seeberggroup.fi,,
