,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HelsiTar Oy,11.01.2016,
1,Y-tunnus,2733359-3,,
2,Kotipaikka,Kaarina,11.01.2016,
3,Yritysmuoto,Osakeyhtiö,11.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.01.2016,,
6,Viimeisin rekisteröintiajankohta,01.06.2023,01.06.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.01.2016,,
8,Yrityksen tila,Rekisterissä,11.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,23.12.2015,
12,Postiosoite,Vaskisnenäntie 83  21500  Piikkiö  Suomi,,
13,Käyntiosoite,Vaskisnenäntie 83  21500  Piikkiö  Suomi,,
14,Puhelin,"040 578 3634, 040 578 3634",,
15,Sähköposti,tarja(a)helsitar.com,,
16,Www,http://www.helsitar.com,,
