,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Aqua Dippaus Oy,15.05.2015,
1,Y-tunnus,2685528-5,,
2,Kotipaikka,Joensuu,15.05.2015,
3,Yritysmuoto,Osakeyhtiö,15.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.05.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.05.2015,,
8,Yrityksen tila,Rekisterissä,15.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,26.08.2021,
12,Postiosoite,Lacplesa Street 22 1011 Latvia  Latvia,,
13,Käyntiosoite,Karsikkokuja 2 A 17  01360  Vantaa  Suomi,,
14,Puhelin,0447526520,,
15,Sähköposti,pullilift(a)gmail.com,,
