,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Funtagonist Oy,23.09.2020,
1,Y-tunnus,2692032-3,,
2,Kotipaikka,Helsinki,05.06.2015,
3,Yritysmuoto,Osakeyhtiö,05.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.06.2015,,
6,Viimeisin rekisteröintiajankohta,26.10.2022,26.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.06.2015,,
8,Yrityksen tila,Rekisterissä,05.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.04.2021,
11,Yhteystiedot,,01.02.2016,
12,Postiosoite,Pitkänsillanranta 15 B 27  00530  Helsinki  Suomi,,
13,Käyntiosoite,Pitkänsillanranta 15 B 27  00530  Helsinki  Suomi,,
