,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ravintola Laiturinlamppu Oy,08.01.2016,
1,Y-tunnus,2732728-1,,
2,Kotipaikka,Mikkeli,08.01.2016,
3,Yritysmuoto,Osakeyhtiö,08.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.01.2016,,
6,Viimeisin rekisteröintiajankohta,26.04.2023,26.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.01.2016,,
8,Yrityksen tila,Rekisterissä,08.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.07.2020,
11,Yhteystiedot,,21.12.2018,
12,Postiosoite,Brahentie 16  52300  Ristiina  Suomi,,
13,Käyntiosoite,Brahentie 16  52300  Ristiina  Suomi,,
14,Puhelin,"0401735055, 040-8346869",,
