,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Passinpuisto Oy,13.07.2015,
1,Y-tunnus,2697512-1,,
2,Kotipaikka,Kauhava,13.07.2015,
3,Yritysmuoto,Osakeyhtiö,13.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.07.2015,,
6,Viimeisin rekisteröintiajankohta,16.06.2022,16.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.07.2015,,
8,Yrityksen tila,Rekisterissä,13.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,20.09.2021,
12,Postiosoite,Vaskitie 2  62200  Kauhava  Suomi,,
13,Käyntiosoite,Vaskitie 2  62200  Kauhava  Suomi,,
14,Puhelin,0400567734,,
