,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen tietosuojapalvelut Oy,16.03.2015,
1,Y-tunnus,2678473-9,,
2,Kotipaikka,Tampere,16.03.2015,
3,Yritysmuoto,Osakeyhtiö,16.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.03.2015,,
6,Viimeisin rekisteröintiajankohta,04.03.2021,04.03.2021,
7,Yrityksen tiedot järjestelmässä alkaen,16.03.2015,,
8,Yrityksen tila,Rekisterissä,16.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,25.02.2015,
12,Postiosoite,PL 21  33821  Tampere  Suomi,,
13,Sähköposti,info(a)opitietosuojaa.fi,,
14,Www,http://www.OpiTietosuojaa.fi,,
