,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Bodibodi Oy,18.08.2015,
1,Y-tunnus,2704125-9,,
2,Kotipaikka,Lappeenranta,18.08.2015,
3,Yritysmuoto,Osakeyhtiö,18.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.08.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.08.2015,,
8,Yrityksen tila,Rekisterissä,18.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,30.09.2018,
12,Postiosoite,Särmääjänkatu 1c  53300  Lappeenranta  Suomi,,
13,Käyntiosoite,Särmääjänkatu 1c  53300  Lappeenranta  Suomi,,
14,Puhelin,"0503475959, 0400 817 534",,
