,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Beauty Avec Ilona Oy,29.10.2015,
1,Y-tunnus,2715716-3,,
2,Kotipaikka,Helsinki,29.10.2015,
3,Yritysmuoto,Osakeyhtiö,29.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.10.2015,,
6,Viimeisin rekisteröintiajankohta,23.02.2023,23.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.10.2015,,
8,Yrityksen tila,Rekisterissä,29.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,27.04.2018,
12,Postiosoite,Lönnrotinkatu 22 M 49  00120  Helsinki  Suomi,,
13,Käyntiosoite,Lönnrotinkatu 22 M 49  00120  Helsinki  Suomi,,
