,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,FORCIOT OY,23.12.2015,
1,Y-tunnus,2728899-9,,
2,Kotipaikka,Tampere,23.12.2015,
3,Yritysmuoto,Osakeyhtiö,23.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.12.2015,,
6,Viimeisin rekisteröintiajankohta,06.05.2023,06.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.12.2015,,
8,Yrityksen tila,Rekisterissä,23.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.10.2022,
11,Yhteystiedot,,11.06.2021,
12,Postiosoite,Hermiankatu 12 B  33720  Tampere  Suomi,,
13,Käyntiosoite,Hermiankatu 12 B  33720  Tampere  Suomi,,
