,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Doju Oy,10.09.2015,
1,Y-tunnus,2708306-1,,
2,Kotipaikka,Helsinki,10.09.2015,
3,Yritysmuoto,Osakeyhtiö,10.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.09.2015,,
6,Viimeisin rekisteröintiajankohta,08.09.2022,08.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.09.2015,,
8,Yrityksen tila,Rekisterissä,10.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.07.2020,
11,Yhteystiedot,,28.09.2017,
12,Postiosoite,Oksasenkatu 4b A 12  00100  Helsinki  Suomi,,
13,Käyntiosoite,Oksasenkatu 4b A 12  00100  Helsinki  Suomi,,
14,Puhelin,+358405774160,,
15,Sähköposti,info(a)doju.org,,
16,Www,http://doju.org,,
