,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,WME Holding Ab,22.02.2017,
1,Y-tunnus,2680879-6,,
2,Kotipaikka,Helsinki,24.03.2015,
3,Yritysmuoto,Osakeyhtiö,24.03.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,24.03.2015,,
6,Viimeisin rekisteröintiajankohta,22.09.2022,22.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.03.2015,,
8,Yrityksen tila,Rekisterissä,24.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.05.2020,
11,Yhteystiedot,,11.03.2015,
12,Postiosoite,c/o Dittmar & Indrenius  Norra esplanaden 25 A  00100  Helsingfors  Suomi,,
