,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,IMPROVment Oy,19.11.2015,
1,Y-tunnus,2724608-6,,
2,Kotipaikka,Helsinki,19.11.2015,
3,Yritysmuoto,Osakeyhtiö,19.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.11.2015,,
6,Viimeisin rekisteröintiajankohta,08.05.2020,08.05.2020,
7,Yrityksen tiedot järjestelmässä alkaen,19.11.2015,,
8,Yrityksen tila,Rekisterissä,19.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,05.10.2017,
12,Postiosoite,Lemminkäisenkuja 3  00100  Helsinki  Suomi,,
13,Käyntiosoite,Lemminkäisenkuja 3  00100  Helsinki  Suomi,,
14,Puhelin,+358452772770,,
15,Sähköposti,info(a)improvment.fi,,
16,Www,http://www.improvment.fi,,
