,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LVI-Katila Oy,19.03.2015,
1,Y-tunnus,2680010-2,,
2,Kotipaikka,Seinäjoki,08.11.2017,
3,Yritysmuoto,Osakeyhtiö,19.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.03.2015,,
6,Viimeisin rekisteröintiajankohta,17.10.2022,17.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.03.2015,,
8,Yrityksen tila,Rekisterissä,19.03.2015,
9,Yrityksen tilanne,Konkurssissa,17.10.2022,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
11,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
12,Yhteystiedot,,17.11.2017,
13,Postiosoite,Rajatie 50  60120  Seinäjoki  Suomi,,
14,Käyntiosoite,Rajatie 50  60120  Seinäjoki  Suomi,,
15,Puhelin,"0400305598, 0400 228 271",,
16,Sähköposti,rami.katila(a)hanakat.fi,,
17,Www,http://www.lvi-katila.fi,,
