,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,jyDev Oy,29.04.2015,
1,Y-tunnus,2681040-7,,
2,Kotipaikka,Jyväskylä,29.04.2015,
3,Yritysmuoto,Osakeyhtiö,29.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.04.2015,,
6,Viimeisin rekisteröintiajankohta,08.09.2022,08.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.04.2015,,
8,Yrityksen tila,Rekisterissä,29.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.06.2020,
11,Yhteystiedot,,04.11.2022,
12,Postiosoite,c/o Loggs Oy  Ahjokatu 14-16  40320  Jyväskylä  Suomi,,
13,Käyntiosoite,c/o Loggs Oy  Ahjokatu 14-16  40320  Jyväskylä  Suomi,,
14,Puhelin,0504304920,,
15,Sähköposti,general(a)jydev.fi,,
16,Www,http://www.jydev.fi,,
