,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jouttikallio Wind Oy,24.06.2015,
1,Y-tunnus,2695582-5,,
2,Kotipaikka,Lapua,24.06.2015,
3,Yritysmuoto,Osakeyhtiö,24.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.06.2015,,
6,Viimeisin rekisteröintiajankohta,28.07.2022,28.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.06.2015,,
8,Yrityksen tila,Rekisterissä,24.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.12.2020,
11,Yhteystiedot,,08.02.2023,
12,Postiosoite,c/o OX2  Kansakoulukuja 1  00100  Helsinki  Suomi,,
13,Sähköposti,commercialmanagement(a)ox2.com,,
14,Www,http://www.ox2.com,,
