,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Äänelasi Oy,30.03.2015,
1,Y-tunnus,2682571-3,,
2,Kotipaikka,Äänekoski,30.03.2015,
3,Yritysmuoto,Osakeyhtiö,30.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.03.2015,,
6,Viimeisin rekisteröintiajankohta,04.06.2022,04.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.03.2015,,
8,Yrityksen tila,Rekisterissä,30.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.10.2019,
11,Yhteystiedot,,20.03.2015,
12,Postiosoite,Kirkkokatu 6  44120  Äänekoski  Suomi,,
13,Käyntiosoite,Teollisuuskatu 27  44150  Äänekoski  Suomi,,
14,Puhelin,0400-814013,,
15,Sähköposti,jarmo.vainikainen(a)jamertek.fi,,
