,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Räsänen Dental Oy,05.05.2015,
1,Y-tunnus,2686986-3,,
2,Kotipaikka,Helsinki,05.05.2015,
3,Yritysmuoto,Osakeyhtiö,05.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.05.2015,,
6,Viimeisin rekisteröintiajankohta,09.02.2023,09.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,05.05.2015,,
8,Yrityksen tila,Rekisterissä,05.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2021,
11,Yhteystiedot,,25.09.2015,
12,Postiosoite,Ilmarinkatu 12 B 29  00100  Helsinki  Suomi,,
