,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KRY Rakennus Oy,07.04.2015,
1,Y-tunnus,2682836-7,,
2,Kotipaikka,Nurmijärvi,07.04.2015,
3,Yritysmuoto,Osakeyhtiö,07.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.04.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.04.2015,,
8,Yrityksen tila,Rekisterissä,07.04.2015,
9,Yrityksen tilanne,Konkurssissa,09.12.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
12,Yhteystiedot,,23.03.2015,
13,Postiosoite,Petikontie 1  01720  Vantaa  Suomi,,
14,Käyntiosoite,Petikontie 1  01720  Vantaa  Suomi,,
15,Puhelin,+358 98494420,,
16,Sähköposti,info(a)kryrakennus.com,,
17,Www,http://www.kryrakennus.com,,
